Date,Close,High,Low,Open,Volume,Ticker
2021-01-20,927.3773193359375,928.8667555895526,903.320643603404,912.3475752102067,30924537,RELIANCE.NS
2021-01-21,947.5524291992188,956.8501242760648,936.5396618324675,939.6990432246472,39087742,RELIANCE.NS
2021-01-22,925.0755615234375,954.7514714069698,918.5536065523528,952.7880800202875,30532660,RELIANCE.NS
2021-01-25,876.0595092773438,918.4633177239738,871.9974047459384,918.4633177239738,54207104,RELIANCE.NS
2021-01-27,855.297607421875,868.837975005022,852.1382261241113,868.837975005022,42370131,RELIANCE.NS
2021-01-28,846.9703979492188,868.0707665841978,844.0140887864603,848.5952159319003,34067814,RELIANCE.NS
2021-01-29,831.3539428710938,863.4670819198745,825.9603466313996,854.9817946807146,43712383,RELIANCE.NS
2021-02-01,855.4331665039062,859.8111617886597,834.0845374375884,839.2298742462161,34180952,RELIANCE.NS
2021-02-02,869.1991577148438,875.6082351731134,837.2214015345261,863.9861301874793,41470034,RELIANCE.NS
2021-02-03,871.38818359375,881.0243335187519,857.554427887479,870.3275152709535,30301696,RELIANCE.NS
2021-02-04,868.5220947265625,875.6081993096957,859.8111124753323,868.3866534338506,25626981,RELIANCE.NS
2021-02-05,868.27392578125,877.7070636016266,866.5814168287792,871.1174172272505,20248046,RELIANCE.NS
2021-02-08,880.776123046875,888.6972004305863,870.6660182415897,872.4713450669083,21183400,RELIANCE.NS
2021-02-09,882.8973999023438,897.9948961529354,881.1597638793062,885.5152551213864,19604141,RELIANCE.NS
2021-02-10,891.0892944335938,895.8058629486737,869.8761074541144,881.8142219915239,21234156,RELIANCE.NS
2021-02-11,927.8286743164062,931.6651427302581,890.1639989701773,893.6618940174507,42539278,RELIANCE.NS
2021-02-12,921.4647827148438,937.8937101488065,909.6395460369704,927.7384783498696,30497029,RELIANCE.NS
2021-02-15,917.4027099609375,930.3563061780627,913.9725053748315,924.375996830397,15791099,RELIANCE.NS
2021-02-16,929.5438842773438,938.5256299749142,918.4859291608079,920.6298293819443,21421660,RELIANCE.NS
2021-02-17,940.2633666992188,945.9954169139945,925.5269471013708,929.7695608351663,23742994,RELIANCE.NS
2021-02-18,933.244873046875,951.6145681859424,929.3632772705301,941.0531321070791,18646877,RELIANCE.NS
2021-02-19,938.9317016601562,950.0573460050462,926.7453891551004,928.415393832739,23403483,RELIANCE.NS
2021-02-22,906.3447265625,943.2647459186029,900.4096042931712,938.7964367473062,23804335,RELIANCE.NS
2021-02-23,913.2728271484375,926.5649358038843,908.8270818640342,924.3533449611235,25644108,RELIANCE.NS
2021-02-24,930.2208251953125,932.139029538801,914.4914301945876,916.22912574907,10807663,RELIANCE.NS
2021-02-25,967.8403930664062,971.2931609562635,935.6369439506498,936.9909986645049,34855693,RELIANCE.NS
2021-02-26,941.4142456054688,963.123891576847,934.5989040579532,955.4962007136306,37481215,RELIANCE.NS
2021-03-01,948.590576171875,953.2394537638484,930.897848571293,952.4269850885058,17680764,RELIANCE.NS
2021-03-02,950.5313720703125,961.3636314461147,942.9036812135959,957.7529181155573,17150760,RELIANCE.NS
2021-03-03,993.9055786132812,1001.9395335212855,951.0730007855624,957.3241328149178,31924461,RELIANCE.NS
2021-03-04,982.0578002929688,988.421750465709,973.8659000002634,983.9308776144062,21435754,RELIANCE.NS
2021-03-05,983.3441162109375,998.3513582522689,971.7671384426377,973.098629670046,25511666,RELIANCE.NS
2021-03-08,988.9407958984375,1007.3556183257853,978.5147413680846,978.7403773670584,19506841,RELIANCE.NS
2021-03-09,988.918212890625,999.1863226399736,968.8560080852714,992.9577540495018,15154484,RELIANCE.NS
2021-03-10,984.8109741210938,999.7730887336929,979.5302558776189,996.1171885060364,11519358,RELIANCE.NS
2021-03-12,964.7938232421875,995.8462898296174,958.6103823666095,990.7009535816271,16864952,RELIANCE.NS
2021-03-15,951.8402709960938,969.894016181107,939.022056998036,965.899662068002,16698099,RELIANCE.NS
2021-03-16,948.0941162109375,959.5582754400099,945.7922708635552,954.1421160708194,13873801,RELIANCE.NS
2021-03-17,927.6707153320312,949.177286837256,918.5309656400523,946.94313243389,19210236,RELIANCE.NS
2021-03-18,906.796142578125,940.9629260845496,903.1402423037733,935.5918936777657,20647480,RELIANCE.NS
2021-03-19,939.6990966796875,945.9502287147974,894.9257507304794,898.6267780925764,41787429,RELIANCE.NS
2021-03-22,930.8527221679688,936.088313055874,917.6734905482226,934.7343179799378,18572478,RELIANCE.NS
2021-03-23,942.1815185546875,952.2013688377597,927.9641819762402,930.6496682735799,17421165,RELIANCE.NS
2021-03-24,924.0374145507812,938.6835185270156,920.9231603023551,938.6835185270156,16822814,RELIANCE.NS
2021-03-25,898.829833984375,927.0614339788925,895.9186520687285,927.0614339788925,22001648,RELIANCE.NS
2021-03-26,900.2741088867188,908.8722130154059,890.8184686126791,908.1049312659724,20180202,RELIANCE.NS
2021-03-30,915.9132080078125,924.7595715908199,898.8749446091667,906.2995626603248,20441701,RELIANCE.NS
2021-03-31,904.0880126953125,925.210945158364,902.2374989986004,910.8130997767836,16250796,RELIANCE.NS
2021-04-01,912.5507202148438,916.2291839450849,904.1105608753422,910.813084242052,11723312,RELIANCE.NS
2021-04-05,899.348876953125,913.9724170012217,885.5828730456216,913.9498534023671,14875099,RELIANCE.NS
2021-04-06,895.6028442382812,904.9231041323316,888.6972479019207,904.4943360038118,14009194,RELIANCE.NS
2021-04-07,903.9752197265625,923.8569756395913,899.664915309728,902.6889153894526,24266353,RELIANCE.NS
2021-04-08,905.103515625,912.6183880971798,899.529411169469,907.6536202120652,15369188,RELIANCE.NS
2021-04-09,894.5872802734375,905.5549215962554,893.6619935421585,901.989335355401,14037885,RELIANCE.NS
2021-04-12,862.5869140625,885.2669734194948,857.6672732350632,884.1837415365642,20901482,RELIANCE.NS
2021-04-13,871.9072265625,875.8790770428972,865.610966973059,868.3867078045856,19411189,RELIANCE.NS
2021-04-15,877.5488891601562,885.0863247656745,863.4218084533044,869.4246806200028,19723716,RELIANCE.NS
2021-04-16,872.0425415039062,880.0764962565872,869.492436882543,874.0736236379038,15656948,RELIANCE.NS
2021-04-19,858.3217163085938,864.9564895083129,853.0409979470431,859.3598210383852,18478808,RELIANCE.NS
2021-04-20,858.073486328125,866.129945192319,853.244099852856,862.2935362093694,17203668,RELIANCE.NS
2021-04-22,860.4429321289062,864.076268326873,847.0380060050811,854.0564191309984,14490954,RELIANCE.NS
2021-04-23,859.517822265625,866.0848449417196,855.4557174605446,860.262540485022,11828857,RELIANCE.NS
2021-04-26,874.6377563476562,885.5377655993291,862.7448293401166,866.5812978436229,20846778,RELIANCE.NS
2021-04-27,897.5661010742188,901.4250736005504,874.8183510247649,875.6081964100579,19992524,RELIANCE.NS
2021-04-28,901.47021484375,906.2996013229371,893.7297060704715,901.7184741400474,17122437,RELIANCE.NS
2021-04-29,913.543701171875,922.7737059327087,905.9837012820783,913.0246189844161,17412606,RELIANCE.NS
2021-04-30,900.2064208984375,918.9371927131189,897.0696030939774,906.5252433975188,19828769,RELIANCE.NS
2021-05-03,884.2062377929688,893.2105461727255,877.0073157472597,887.3430555100857,23640186,RELIANCE.NS
2021-05-04,865.046630859375,888.1555160324492,862.5191497068099,880.121561842195,21849830,RELIANCE.NS
2021-05-05,866.6264038085938,874.9311213941457,861.1876811156937,868.0932764991574,12393609,RELIANCE.NS
2021-05-06,871.5460815429688,873.351467984722,860.5332540943049,867.4162861727356,14624666,RELIANCE.NS
2021-05-07,871.8845825195312,882.6717141211767,869.289350739611,874.5926322966467,12288548,RELIANCE.NS
2021-05-10,869.379638671875,878.677334300937,867.010102487007,875.1568754240988,13941237,RELIANCE.NS
2021-05-11,872.5165405273438,874.9537675806936,862.0678622246373,864.324640162575,13478264,RELIANCE.NS
2021-05-12,863.4895629882812,872.4036175039552,860.7138223730607,871.1398768410697,13177961,RELIANCE.NS
2021-05-14,874.3895874023438,876.5108642766377,860.2625054108522,870.2146050700743,13291616,RELIANCE.NS
2021-05-17,884.79296875,886.1920908619425,871.2751653305546,874.3894789935255,11873078,RELIANCE.NS
2021-05-18,897.2501831054688,903.8623926091062,890.2768962963072,894.1133650520243,12064918,RELIANCE.NS
2021-05-19,901.357421875,910.1135316770341,890.0512670062741,893.661980396703,16317002,RELIANCE.NS
2021-05-20,896.0993041992188,907.6085916449601,894.1134087677735,901.7411000663334,11422532,RELIANCE.NS
2021-05-21,903.8397216796875,907.0216665569667,896.3699768469676,899.078026470791,10785605,RELIANCE.NS
2021-05-24,896.2119750976562,907.1119838096187,894.5645936578591,906.2995151967815,8551760,RELIANCE.NS
2021-05-25,886.0567626953125,901.3347663974367,884.6350172082499,901.0639435208391,14780102,RELIANCE.NS
2021-05-26,889.171142578125,893.4363796423949,887.0273019371077,891.4052973188182,7480204,RELIANCE.NS
2021-05-27,891.9017333984375,899.5294239766795,885.6506014850115,889.283937975624,26819294,RELIANCE.NS
2021-05-28,945.476318359375,950.0800090423911,898.1754320907405,898.1754320907405,56469931,RELIANCE.NS
2021-05-31,975.0393676757812,989.2115769657272,941.0757172389948,948.7259715836556,59124142,RELIANCE.NS
2021-06-01,978.9209594726562,993.860450495012,968.8107952002592,977.6120318921522,28013832,RELIANCE.NS
2021-06-02,993.5218505859375,997.2454412183025,973.5498427606852,973.5498427606852,24630162,RELIANCE.NS
2021-06-03,997.313232421875,1015.5249829566307,991.197541606595,1002.4359457378657,23974257,RELIANCE.NS
2021-06-04,988.6699829101562,1000.38234182816,985.8490553582253,999.6376236399614,14468646,RELIANCE.NS
2021-06-07,1005.3245239257812,1011.9141694726093,986.1875471509084,993.8604245557929,16336573,RELIANCE.NS
2021-06-08,999.54736328125,1005.2117222594065,992.1227450436447,1004.9635226595291,9674735,RELIANCE.NS
2021-06-09,981.674072265625,1002.4358661639994,973.9786315641471,1001.5332028305284,11409161,RELIANCE.NS
2021-06-10,985.284912109375,1006.4980988117626,982.8250618353879,989.9788572705107,14155653,RELIANCE.NS
2021-06-11,1002.3753051757812,1009.1011952964063,987.4063735342977,988.6745798453265,13762778,RELIANCE.NS
2021-06-14,1016.75537109375,1022.8018129970553,994.1773836624807,1003.2131430271446,20332436,RELIANCE.NS
2021-06-15,1019.0654296875,1030.3430744105387,1014.6721115736523,1024.047566478528,15174215,RELIANCE.NS
2021-06-16,1001.6732788085938,1017.7292188167856,999.0689992893482,1016.7554817175181,10797349,RELIANCE.NS
2021-06-17,1003.5075073242188,1012.2714997953356,987.315715260484,996.4193416411849,15745975,RELIANCE.NS
2021-06-18,1008.0367431640625,1012.2715649781592,989.331239663787,1007.9688163777718,29369026,RELIANCE.NS
2021-06-21,1013.29052734375,1017.9329096042337,996.4873342427861,998.0046053152495,12186448,RELIANCE.NS
2021-06-22,1008.0820922851562,1024.047523693767,1005.1834033496904,1020.877007795391,12871913,RELIANCE.NS
2021-06-23,998.8424682617188,1019.336948449686,997.1892837583877,1019.0652413259819,16653951,RELIANCE.NS
2021-06-24,975.3587036132812,1003.0319792586279,969.2443347205035,999.5218896905816,91461975,RELIANCE.NS
2021-06-25,953.14306640625,975.3587188779936,942.5674531142881,975.3587188779936,55355022,RELIANCE.NS
2021-06-28,944.7867431640625,963.129909816626,942.5221576464701,961.0918068108575,20277042,RELIANCE.NS
2021-06-29,945.60205078125,955.2039275943256,943.9262837366043,946.3720075153033,27144063,RELIANCE.NS
2021-06-30,955.9512329101562,961.3862145219897,947.0740283906408,949.4291830957576,19762858,RELIANCE.NS
2021-07-01,950.19921875,961.6127163035006,948.863085632743,959.2802038142157,12534407,RELIANCE.NS
2021-07-02,964.284912109375,966.0286658416347,947.9345627995748,949.7688855828178,14086620,RELIANCE.NS
2021-07-05,973.8641357421875,975.3814069298204,965.3945518663345,967.6364952540457,11702287,RELIANCE.NS
2021-07-06,962.3599853515625,973.2752927037599,960.2765977537204,971.4863144110957,10070124,RELIANCE.NS
2021-07-07,955.679443359375,963.6961219133111,950.2218196134942,963.6961219133111,10454892,RELIANCE.NS
2021-07-08,947.7760009765625,958.8045791709611,942.5221577829742,958.8045791709611,11185460,RELIANCE.NS
2021-07-09,938.0836181640625,947.3684433649398,935.7737479702222,945.692616426164,9037675,RELIANCE.NS
2021-07-12,943.9262084960938,951.8069732106677,939.5781755914345,941.9559723923293,8585292,RELIANCE.NS
2021-07-13,950.9917602539062,952.5090313833667,945.7152147930674,951.1276138236502,6717133,RELIANCE.NS
2021-07-14,944.7867431640625,954.2300635744198,942.6353689523012,951.2860904215172,8532544,RELIANCE.NS
2021-07-15,943.1336059570312,948.8629964583248,941.3898523696109,948.8629964583248,9448356,RELIANCE.NS
2021-07-16,956.7437744140625,957.8081403899708,945.5114158643191,945.5793426478567,8828185,RELIANCE.NS
2021-07-19,950.6520385742188,961.9976083202988,947.6174964042133,951.1275859545519,8354449,RELIANCE.NS
2021-07-20,948.3195190429688,954.7509997157346,943.8809767465054,950.9011562369292,6741464,RELIANCE.NS
2021-07-22,960.5029907226562,961.9523350417173,950.289713605715,959.7330340406753,7972397,RELIANCE.NS
2021-07-23,953.709228515625,966.7306251488294,952.0560439551456,966.7306251488294,9937030,RELIANCE.NS
2021-07-26,940.642578125,960.6388700312618,938.0382987131833,954.750983452507,12389668,RELIANCE.NS
2021-07-27,930.7462768554688,943.745031435626,924.8583903750485,940.6199201537044,10824523,RELIANCE.NS
2021-07-28,922.7522583007812,932.1050093559254,913.1956670017476,932.1050093559254,12897848,RELIANCE.NS
2021-07-29,929.9536743164062,939.5329082786225,925.4924300252735,930.2933681370648,13765738,RELIANCE.NS
2021-07-30,921.8238525390625,936.6115854453042,919.9215431668897,932.1050565925411,11350608,RELIANCE.NS
2021-08-02,938.67236328125,941.7974744869755,924.4733894897529,930.4292625094815,10925104,RELIANCE.NS
2021-08-03,945.5792846679688,947.0512711550073,934.9131031020454,946.598366059032,11817299,RELIANCE.NS
2021-08-04,952.8260498046875,957.4684320780918,945.2396345210956,948.5912282263394,13169800,RELIANCE.NS
2021-08-05,966.64013671875,975.9475444073931,953.0525626247831,957.6043762856963,21252078,RELIANCE.NS
2021-08-06,946.1681518554688,972.392083052254,941.5030673967123,964.6924564242829,16620987,RELIANCE.NS
2021-08-09,940.7784423828125,946.5078930939915,935.9548618556917,942.522196064497,7494143,RELIANCE.NS
2021-08-10,945.7152099609375,957.0155553586313,939.238504866793,942.9750770172923,11919198,RELIANCE.NS
2021-08-11,958.963134765625,960.1859966454768,943.6092248291548,949.7462363911606,9184963,RELIANCE.NS
2021-08-12,955.88330078125,962.9941092821113,953.3922326146494,962.4052906590396,8137612,RELIANCE.NS
2021-08-13,971.8032836914062,973.7282353115995,955.181228214771,958.9630848706249,12780901,RELIANCE.NS
2021-08-16,984.4170532226562,997.7781437654177,963.8772277608733,973.4791039346753,21935444,RELIANCE.NS
2021-08-17,980.2275390625,989.7161436724384,972.7996796494008,982.310986419895,12658169,RELIANCE.NS
2021-08-18,984.0321655273438,990.4409443539315,974.9511803260805,984.6436264377176,10075860,RELIANCE.NS
2021-08-20,972.9808959960938,983.7376470917055,967.88554870858,970.6030393085123,9426282,RELIANCE.NS
2021-08-23,979.3671264648438,984.6436123486905,965.756910089194,984.6436123486905,9854395,RELIANCE.NS
2021-08-24,989.0369262695312,992.7961409161452,976.3098780018888,980.5899844960273,11864472,RELIANCE.NS
2021-08-25,997.5969848632812,1005.4778098902966,987.4063495975512,989.8068486851395,13380559,RELIANCE.NS
2021-08-26,1010.2107543945312,1016.7554463089577,998.6839861429403,1000.0427614622415,18589616,RELIANCE.NS
2021-08-27,1008.829345703125,1015.7817181947378,1003.6887734868195,1013.1773788430729,10480636,RELIANCE.NS
2021-08-30,1028.23681640625,1030.7732288164937,1013.0867479284576,1019.0652631807153,14027062,RELIANCE.NS
2021-08-31,1022.7567138671875,1034.3513502485355,1015.5552757824454,1031.248880823453,26485463,RELIANCE.NS
2021-09-01,1026.81005859375,1038.4953813339248,1024.9531537088544,1029.4823244235874,11145486,RELIANCE.NS
2021-09-02,1039.1749267578125,1045.2440116453542,1021.3299483032399,1021.3299483032399,9956770,RELIANCE.NS
2021-09-03,1081.7945556640625,1084.738529222682,1042.8436314734117,1046.2404503177634,30664428,RELIANCE.NS
2021-09-06,1098.5977783203125,1123.2365131929273,1092.4380047519112,1092.8909697996994,33641710,RELIANCE.NS
2021-09-07,1105.52734375,1113.272195169168,1092.4379602260194,1100.5904921516135,17349882,RELIANCE.NS
2021-09-08,1101.201904296875,1111.460525484485,1090.01483063056,1110.5547152662286,14301651,RELIANCE.NS
2021-09-09,1098.5977783203125,1104.145971203985,1094.2950296674799,1099.6394421897962,8963249,RELIANCE.NS
2021-09-13,1074.1175537109375,1101.949327153265,1072.5323557228828,1101.949327153265,16311160,RELIANCE.NS
2021-09-14,1072.7135009765625,1084.2854942866497,1071.6037904973264,1075.6801166083583,8908356,RELIANCE.NS
2021-09-15,1077.1746826171875,1085.0780298856923,1072.7360805602518,1072.7360805602518,9071075,RELIANCE.NS
2021-09-16,1099.775390625,1103.647816826433,1072.056826477489,1078.646803599393,13448882,RELIANCE.NS
2021-09-17,1082.722900390625,1112.2984866148895,1075.9517858407112,1107.837242193017,34882133,RELIANCE.NS
2021-09-20,1084.444091796875,1095.3140549772365,1073.415512979037,1074.3666078022443,11779819,RELIANCE.NS
2021-09-21,1089.1317138671875,1094.521410709491,1079.756260196694,1089.2675674362638,9915736,RELIANCE.NS
2021-09-22,1100.817138671875,1106.0255780999046,1086.210482648724,1090.6264428510565,10995912,RELIANCE.NS
2021-09-23,1127.7203369140625,1130.9360171926044,1107.6107744419755,1108.4713001643795,15748397,RELIANCE.NS
2021-09-24,1124.459228515625,1134.7631343059459,1119.613065939266,1133.9026086017536,15192163,RELIANCE.NS
2021-09-27,1143.368408203125,1145.8368935906276,1121.1075938005931,1126.4067209127213,15373834,RELIANCE.NS
2021-09-28,1154.0574951171875,1161.689135216267,1138.092065214608,1147.6939414575027,18035258,RELIANCE.NS
2021-09-29,1144.90869140625,1163.9991145771864,1141.3758992926414,1163.9991145771864,9719875,RELIANCE.NS
2021-09-30,1141.0135498046875,1147.965922997723,1132.4534560345573,1143.6178894191034,13590654,RELIANCE.NS
2021-10-01,1143.0289306640625,1150.320936930379,1130.0302358504632,1133.1779894261922,8958928,RELIANCE.NS
2021-10-04,1157.72607421875,1166.1955973057436,1149.075293250508,1156.2993722307872,10918552,RELIANCE.NS
2021-10-05,1181.75341796875,1183.0216242133338,1153.7403880823629,1157.2505376163047,13533634,RELIANCE.NS
2021-10-06,1159.402099609375,1186.62241515062,1155.4391042037028,1186.62241515062,10258881,RELIANCE.NS
2021-10-07,1165.086181640625,1177.020571318369,1162.9574494692135,1175.3220421537414,6336665,RELIANCE.NS
2021-10-08,1209.8570556640625,1215.8129290316733,1169.207605953432,1170.906015220909,15772493,RELIANCE.NS
2021-10-11,1201.4327392578125,1231.9367793726578,1198.1264896541243,1223.512539721895,14768666,RELIANCE.NS
2021-10-12,1208.2943115234375,1215.1787568517786,1196.269354160262,1197.9678831315707,6682011,RELIANCE.NS
2021-10-13,1220.5911865234375,1231.7103344750674,1208.9737889938256,1213.3671067441883,9959762,RELIANCE.NS
2021-10-14,1223.0595703125,1230.7818997818822,1217.0810544912147,1223.0369280495506,8623469,RELIANCE.NS
2021-10-18,1226.3206787109375,1243.2597273294034,1205.8034336758178,1208.656838063519,13594479,RELIANCE.NS
2021-10-19,1237.3038330078125,1246.1357531841286,1226.501796349313,1233.6578296621897,8833409,RELIANCE.NS
2021-10-20,1223.0595703125,1242.2406818392346,1219.0286485058555,1242.2406818392346,12710570,RELIANCE.NS
2021-10-21,1187.7772216796875,1235.5600608138357,1179.0358711096487,1235.2883536749923,20831669,RELIANCE.NS
2021-10-22,1189.9964599609375,1206.9809106504802,1182.7950231580921,1186.6448064236538,11027475,RELIANCE.NS
2021-10-25,1178.40185546875,1213.8201056097269,1163.9990998346134,1213.8201056097269,17198417,RELIANCE.NS
2021-10-26,1205.2371826171875,1208.7926167498356,1179.013250231775,1185.3315195274101,9750178,RELIANCE.NS
2021-10-27,1189.9964599609375,1212.3706072222662,1186.6221641632774,1201.1382490708493,9896298,RELIANCE.NS
2021-10-28,1176.9525146484375,1194.7748510901267,1173.283988789091,1186.6449607541927,9886181,RELIANCE.NS
2021-10-29,1148.7132568359375,1175.843002928945,1133.0649360229452,1175.843002928945,14233025,RELIANCE.NS
2021-11-01,1149.4151611328125,1157.6582624374937,1129.6225892164332,1148.7131311991511,15481114,RELIANCE.NS
2021-11-02,1132.6571044921875,1154.0348738636576,1130.143454028727,1152.6760985535552,10569130,RELIANCE.NS
2021-11-03,1124.8668212890625,1141.353021347838,1114.6308430788376,1135.0347529223884,11989430,RELIANCE.NS
2021-11-04,1131.77392578125,1134.514118637374,1127.7656464746356,1129.1016597099565,1705656,RELIANCE.NS
2021-11-08,1133.177978515625,1141.3531527093287,1112.5475239087214,1141.0813257713814,20337183,RELIANCE.NS
2021-11-09,1142.123046875,1145.384011549245,1126.429444729638,1134.5593339553402,15682497,RELIANCE.NS
2021-11-10,1154.895263671875,1158.5639086571884,1133.947819541091,1139.8584075840783,10253470,RELIANCE.NS
2021-11-11,1157.0013427734375,1164.225301583015,1148.3958467666453,1150.4340094735664,10722478,RELIANCE.NS
2021-11-12,1174.4615478515625,1177.0206028987552,1158.111197547698,1160.783463915503,8712341,RELIANCE.NS
2021-11-15,1167.531982421875,1178.5832047502897,1163.9991900791144,1177.5867054893083,4803269,RELIANCE.NS
2021-11-16,1140.402099609375,1166.2636363626991,1130.0302662731583,1164.9275032865714,11337581,RELIANCE.NS
2021-11-17,1115.98974609375,1131.819202659116,1114.6309708056715,1131.819202659116,10202029,RELIANCE.NS
2021-11-18,1120.2017822265625,1127.3126501781812,1109.6714536653499,1114.177982402732,8505625,RELIANCE.NS
2021-11-22,1070.5845947265625,1109.1958761849858,1064.809860242095,1103.3532149230834,24124307,RELIANCE.NS
2021-11-23,1080.5941162109375,1087.5691305828452,1045.7874503355001,1056.6800550508478,25326999,RELIANCE.NS
2021-11-24,1064.9912109375,1091.4868494573443,1061.4357769402945,1077.9446209027212,16820296,RELIANCE.NS
2021-11-25,1129.1015625,1133.2005303004803,1067.5953616356612,1074.774155951259,42401936,RELIANCE.NS
2021-11-26,1092.7098388671875,1122.149452357917,1087.6824179851199,1117.7108501017365,15763138,RELIANCE.NS
2021-11-29,1105.7991943359375,1132.2949564813318,1086.5954393266575,1104.712245845007,24325354,RELIANCE.NS
2021-11-30,1089.44873046875,1121.3794713466475,1081.9529437331894,1117.8013949441001,32172299,RELIANCE.NS
2021-12-01,1117.3486328125,1120.519028933976,1098.3713010103995,1101.9493776790864,10104610,RELIANCE.NS
2021-12-02,1124.527099609375,1130.573541300242,1114.9025819148403,1118.5712269565358,12720411,RELIANCE.NS
2021-12-03,1090.7396240234375,1131.6154976946157,1087.0030516324528,1131.5702131686844,19222481,RELIANCE.NS
2021-12-06,1070.063720703125,1098.3258129963901,1067.5953550144707,1094.2496072811668,10332254,RELIANCE.NS
2021-12-07,1078.7825927734375,1088.8146726752468,1068.8863664494722,1076.2010153934032,11235122,RELIANCE.NS
2021-12-08,1095.200927734375,1101.4058665244686,1089.8565147837464,1097.9184786382343,8744178,RELIANCE.NS
2021-12-09,1112.5701904296875,1120.9265028973477,1098.3259314492311,1102.8551026436394,13213547,RELIANCE.NS
2021-12-10,1113.70263671875,1116.8956751250603,1100.7491053819138,1105.232992429202,8364414,RELIANCE.NS
2021-12-13,1091.373779296875,1120.564329866256,1088.8147242582452,1120.292622697696,12901733,RELIANCE.NS
2021-12-14,1078.012451171875,1089.7204159270498,1074.9552669933066,1077.9445243946013,12991523,RELIANCE.NS
2021-12-15,1074.8648681640625,1089.2676234327396,1069.38448219365,1079.7563157042177,9366969,RELIANCE.NS
2021-12-16,1088.769287109375,1094.0231302341062,1072.8039773873268,1089.5845283011158,9761279,RELIANCE.NS
2021-12-17,1060.0316162109375,1090.6262198818429,1050.7693748912868,1086.1196915464664,21049821,RELIANCE.NS
2021-12-20,1031.4527587890625,1049.7958677716224,1017.7519129116022,1049.7958677716224,14325846,RELIANCE.NS
2021-12-21,1046.806396484375,1062.5452825090044,1038.1783778851348,1046.851681002988,12836561,RELIANCE.NS
2021-12-22,1071.6490478515625,1074.276029474332,1051.6754577350616,1052.988828746117,17658543,RELIANCE.NS
2021-12-23,1071.2640380859375,1077.944583084397,1068.0030733980013,1075.2270326442374,9072401,RELIANCE.NS
2021-12-24,1074.6837158203125,1083.3796623765666,1058.718285237532,1073.4155095265614,7886494,RELIANCE.NS
2021-12-27,1073.5286865234375,1077.0388360812635,1063.4966072069749,1069.588333994207,4017223,RELIANCE.NS
2021-12-28,1086.2784423828125,1089.1997736760372,1074.7970173887559,1075.951892667275,6374613,RELIANCE.NS
2021-12-29,1088.1353759765625,1095.6085205634522,1078.8957755234705,1082.926817028114,15425312,RELIANCE.NS
2021-12-30,1068.478759765625,1089.245070757408,1062.3643899373753,1087.003127167027,29333171,RELIANCE.NS
2021-12-31,1072.5777587890625,1079.7111505236876,1068.8864705630906,1074.774417912502,9477290,RELIANCE.NS
2022-01-03,1088.7467041015625,1090.603728995159,1070.4941656370397,1071.1509110384136,5421611,RELIANCE.NS
2022-01-04,1113.3175048828125,1114.6309956772857,1088.81462402871,1094.2044407783767,10847728,RELIANCE.NS
2022-01-05,1118.5260009765625,1121.8776545605729,1101.9265882823174,1115.0838981501056,11643813,RELIANCE.NS
2022-01-06,1094.4761962890625,1111.4606489189575,1091.0792578429503,1110.1924425923644,14447422,RELIANCE.NS
2022-01-07,1103.3079833984375,1113.294777565113,1092.2341211399646,1101.0207557139988,13112115,RELIANCE.NS
2022-01-10,1104.2138671875,1112.8193642531028,1094.2723568788356,1110.5547786779957,9246731,RELIANCE.NS
2022-01-11,1112.16259765625,1120.9491128479206,1102.8550708538112,1103.3080358803265,16205164,RELIANCE.NS
2022-01-12,1141.851318359375,1143.595131948247,1116.4426269818646,1119.2960312179016,14800442,RELIANCE.NS
2022-01-13,1148.28271484375,1150.8644117443653,1136.0992618786104,1141.9192812349345,11856712,RELIANCE.NS
2022-01-14,1149.95849609375,1162.776052313962,1144.0026230998735,1148.146875628832,19930176,RELIANCE.NS
2022-01-17,1155.9598388671875,1161.7345747001148,1149.0528700123114,1149.5058351012956,8036453,RELIANCE.NS
2022-01-18,1142.16845703125,1160.5342073047743,1139.4282640408564,1157.0921041700744,6215029,RELIANCE.NS
2022-01-19,1142.077880859375,1151.3173615953267,1136.3710722869748,1145.882379974198,9755485,RELIANCE.NS
2022-01-20,1122.0814208984375,1136.801286170844,1111.9133687702085,1132.3173998078944,16494486,RELIANCE.NS
2022-01-21,1122.2625732421875,1133.3137934671236,1110.5547274570392,1110.5547274570392,13338594,RELIANCE.NS
2022-01-24,1076.9935302734375,1134.4461715764583,1066.666981959244,1120.9717499530957,21868937,RELIANCE.NS
2022-01-25,1074.887451171875,1081.8623458947789,1043.9757327083191,1064.1532222498897,24510205,RELIANCE.NS
2022-01-27,1058.9674072265625,1067.119939925388,1046.7160258148951,1058.0163123551283,20020431,RELIANCE.NS
2022-01-28,1057.9481201171875,1076.0874439156214,1054.5739444864103,1071.150712887996,14667727,RELIANCE.NS
2022-01-31,1080.933837890625,1089.9016105598887,1067.1650674426833,1068.9768076649402,12143683,RELIANCE.NS
2022-02-01,1077.3558349609375,1096.333045361315,1063.0436492942567,1090.6263567842825,13200509,RELIANCE.NS
2022-02-02,1079.552490234375,1090.1733881906252,1075.725349000261,1090.1733881906252,10017691,RELIANCE.NS
2022-02-03,1065.6025390625,1087.6596951339798,1063.0888887078768,1083.3795890325775,9572839,RELIANCE.NS
2022-02-04,1055.8875732421875,1063.6551874088461,1051.2678326966015,1060.2808911532845,11061241,RELIANCE.NS
